Band,On Air ID,Area Served,Callsign,Frequency(kHz),Purpose,Polarisation,Antenna Height (m),Antenna Pattern,Maximum ERP (W),Maximum CMF (V),Transmitter Power (W),Technical Specification Number,Licence Number,Site Id,Site Name,Zone,Easting,Northing,Latitude,Longitude,State,BSL,Licence Area,Licence Area ID,Hours of Operation,Status
FM,ABC Local Radio,Queenstown/Zeehan,7ABCRR,90.5,National,M,12,DA,480,,,6625006,1150189,34399,Broadcast Site MT OWEN,55,384632,5338886,42 05 37S,145 36 18E,TAS,,,,,Issued
FM,7XS,Queenstown/Zeehan,7AUS,92.1,Commercial,M,30,DA,20000,,,10004682,1154863,34400,Works Tasmania Site MT OWEN,55,384670,5339710,42 05 10S,145 36 20E,TAS,4222,QUEENSTOWN RA1,492,,Issued
FM,SBS Radio,Quilpie,4SBSFM,98.1,Retransmission,V,30,OD,30,,,1131511,1188071,152310,Broadcast Site cnr Pegler & Chipu Sts QUILPIE,55,227511,7052637,26 37 14S,144 15 47E,QLD,,,,,Issued
FM,4VL,Quilpie,4VL,104.5,Commercial,M,32,OD,50,,,10013415,1159214,153597,Broadcast Site Brolga St QUILPIE,55,228524,7052407,26 37 23S,144 16 24E,QLD,10218,CHARLEVILLE RA1,460,,Issued
FM,ABC Local Radio,Quilpie,4ABCRR,106.1,National,M,32,OD,50,,,10003886,1198734,15397,Broadcast Site 1km SW of QUILPIE,55,227500,7052500,26 37 19S,144 15 47E,QLD,,,,,Issued
FM,ABC Radio National,Quilpie,4ABCRN,107.7,National,M,32,OD,50,,,10003885,1198777,15397,Broadcast Site 1km SW of QUILPIE,55,227500,7052500,26 37 19S,144 15 47E,QLD,,,,,Issued
FM,SBS Radio,Quirindi,2SBSFM,96.3,Retransmission,M,30,OD,150,,,1131969,1184606,6553,Council Site Who-Da-Thought-It Lookout QUIRINDI,56,278290,6510810,31 30 58S,150 39 54E,NSW,,,,,Issued
FM,ABC Radio National,Quorn,5ABCRN,107.9,National,M,32,OD,50,,,3643001,1198442,24383,Telstra & Broadcasting Site Yarrah Vale Road QUORN,54,222687,6422370,32 18 03S,138 03 17E,SA,,,,,Issued
FM,National Indigenous Radio Service,Ramingining,8ACR,97.7,Retransmission,M,18,OD,100,,,9156001,1156731,1535,Broadcast Site RAMINGINING,53,490000,8635000,12 20 51S,134 54 28E,NT,,,,,Issued
FM,CAAMA Radio,Ramingining,8KIN,100.9,Retransmission,M,18,OD,100,,,9154001,1156733,1535,Broadcast Site RAMINGINING,53,490000,8635000,12 20 51S,134 54 28E,NT,,,,,Issued
FM,ABC Radio National,Ramingining,8ABCRN,104.1,Retransmission,M,18,OD,100,,,9152001,1156732,1535,Broadcast Site RAMINGINING,53,490000,8635000,12 20 51S,134 54 28E,NT,,,,,Issued
FM,National Indigenous Radio Service,Ramingining,8ACR,105.7,Community,M,10,OD,10,,,10003029,1154052,1535,Broadcast Site RAMINGINING,53,490000,8635000,12 20 51S,134 54 28E,NT,10135,RAMINGINING RA1,287,,Issued
FM,ABC Local Radio,Ramingining,8ABCRR,107.3,Retransmission,M,18,OD,100,,,9151001,1156730,1535,Broadcast Site RAMINGINING,53,490000,8635000,12 20 51S,134 54 28E,NT,,,,,Issued
FM,ABC Local Radio,Ranger Uranium Mine,8ABCRR,88.5,Retransmission,V,10,OD,5,,,10014888,1194417,136871,Broadcast Site Ranger Uranium Mine ERA Ranger Mine Arnhem Highway JABIRU,53,273257,8597302,12 40 49S,132 54 43E,NT,,,,,Issued
FM,Flow FM,Ranger Uranium Mine,8SAT,104.5,Retransmission,V,40,OD,200,,,1132949,1194418,137729,Fine Ore Bins Ranger Mine Arnhem Highway 10km E of JABIRU,53,274335,8596871,12 41 03S,132 55 19E,NT,,,,,Issued
FM,SBS Radio,Rathdowney,4SBSFM,104.1,Retransmission,V,20,OD,500,,,1131429,1180778,153164,Broadcast Site John Street Reservoir RATHDOWNEY,56,486866,6878859,28 12 57S,152 51 58E,QLD,,,,,Issued
FM,Hot FM,Ravensthorpe,6SEA,89.1,Retransmission,V,18,OD,250,,,1134218,1937000,151122,Broadcast Site Shire Offices Cnr South Coast Hwy and Carlisle Street RAVENSTHORPE,51,225755,6280212,33 34 56S,120 02 42E,WA,,,,,Issued
FM,,Ravensthorpe,,93.1,HPON,M,24,OD,50,,,10000874,1187443,199293,Broadcast Site RAVENSTHORPE,51,225624,6279618,33 35 15S,120 02 37E,WA,,,,,Issued
FM,ABC Local Radio,Ravensthorpe,6ABCRR,105.9,National,M,20,OD,50,,,10000869,1198513,199293,Broadcast Site RAVENSTHORPE,51,225624,6279618,33 35 15S,120 02 37E,WA,,,,,Issued
FM,ABC Radio National,Ravensthorpe,6ABCRN,107.5,National,M,20,OD,50,,,10000868,1198540,199293,Broadcast Site RAVENSTHORPE,51,225624,6279618,33 35 15S,120 02 37E,WA,,,,,Issued
FM,99.7 FM,Redcliffe,4RED,99.7,Community,M,15,DA,2000,,,10009902,1385193,12551,Water Tower Sorrento St MARGATE,56,509845,6986240,27 14 47S,153 05 58E,QLD,6020,REDCLIFFE RA1,868,,Issued
FM,SBS Radio,Renmark,5SBSFM,99.1,Retransmission,M,100,OD,1000,,,1131101,1183301,24148,5MV Broadcast Site RENMARK,54,465171,6208198,34 16 00S,140 37 18E,SA,,,,,Issued
FM,Magic 93.1,Renmark/Loxton,5RIV,93.1,Commercial,M,140,DA,10000,,,10003436,1154750,24073,Broadcast Site Bookpurnong Terrace 4 km WSW of LOXTON,54,457031,6186081,34 27 56S,140 31 55E,SA,10175,RIVERLAND RA1,472,,Issued
FM,ABC NewsRadio,Renmark/Loxton,5PNN,93.9,National,V,156,DA,150000,,,1131022,1902881,24073,Broadcast Site Bookpurnong Terrace 4 km WSW of LOXTON,54,457031,6186081,34 27 56S,140 31 55E,SA,,,,,Issued
FM,,Renmark/Loxton,,95.5,HPON,M,100,DA,5000,,,10003261,1152305,24073,Broadcast Site Bookpurnong Terrace 4 km WSW of LOXTON,54,457031,6186081,34 27 56S,140 31 55E,SA,,,,,Issued
FM,Triple J,Renmark/Loxton,5JJJ,101.9,National,V,156,DA,152000,,,10003435,1153127,24073,Broadcast Site Bookpurnong Terrace 4 km WSW of LOXTON,54,457031,6186081,34 27 56S,140 31 55E,SA,,,,,Issued
FM,ABC Classic FM,Renmark/Loxton,5ABCFM,105.1,National,V,156,DA,152000,,,10003434,1150217,24073,Broadcast Site Bookpurnong Terrace 4 km WSW of LOXTON,54,457031,6186081,34 27 56S,140 31 55E,SA,,,,,Issued
FM,Rebel FM,Richmond,4RBL,99.7,Commercial,V,30,OD,100,,,10003669,1158267,150174,Council Broadcast Site Concrete Water Tower Goldring St RICHMOND,54,723335,7705553,20 44 10S,143 08 41E,QLD,,,,,Issued
FM,Triple J,Richmond,4JJJ,101.3,Retransmission,V,30,OD,30,,,1133960,1932272,150174,Council Broadcast Site Concrete Water Tower Goldring St RICHMOND,54,723335,7705553,20 44 10S,143 08 41E,QLD,,,,,Issued
FM,Breeze FM,Richmond,4BRZ,104.5,Retransmission,V,30,OD,100,,,1132585,1563154,150174,Council Broadcast Site Concrete Water Tower Goldring St RICHMOND,54,723335,7705553,20 44 10S,143 08 41E,QLD,,,,,Issued
FM,SBS Radio,Richmond,4SBSFM,106.1,Retransmission,V,30,OD,100,,,1132683,1567119,150174,Council Broadcast Site Concrete Water Tower Goldring St RICHMOND,54,723335,7705553,20 44 10S,143 08 41E,QLD,,,,,Issued
FM,ABC Radio National,Richmond,4ABCRN,107.7,National,M,69,OD,50,,,10002758,1198778,20047,Telstra Radio Terminal RICHMOND,54,724521,7703861,20 45 05S,143 09 23E,QLD,,,,,Issued
FM,SBS Radio,Richmond(NSW),2UUS,99.1,Commercial,M,15,OD,100,,,10009797,1155900,153007,Broadcast Site WINMARLEE,56,281592,6272608,33 39 49S,150 38 40E,NSW,4104,WESTERN SUBURBS SYDNEY RA1,386,,Issued
FM,ABC North Coast NSW,Richmond/Tweed,2NNR,94.5,National,M,69,DA,100000,,,3155601,1150259,8533,ABRN6 TV Tower 30 km N of Lismore MT NARDI,56,528030,6842140,28 32 49S,153 17 11E,NSW,,,,,Issued
FM,ABC Classic FM,Richmond/Tweed,2ABCFM,95.3,National,M,69,DA,100000,,,2210001,1150260,8533,ABRN6 TV Tower 30 km N of Lismore MT NARDI,56,528030,6842140,28 32 49S,153 17 11E,NSW,,,,,Issued
FM,Triple J,Richmond/Tweed,2JJJ,96.1,National,M,69,DA,100000,,,7361601,1150263,8533,ABRN6 TV Tower 30 km N of Lismore MT NARDI,56,528030,6842140,28 32 49S,153 17 11E,NSW,,,,,Issued
FM,ABC Radio National,Richmond/Tweed,2ABCRN,96.9,National,M,69,DA,100000,,,6298001,1150266,8533,ABRN6 TV Tower 30 km N of Lismore MT NARDI,56,528030,6842140,28 32 49S,153 17 11E,NSW,,,,,Issued
FM,ABC NewsRadio,Richmond/Tweed,2PB,98.5,National,M,69,DA,100000,,,10011708,1189262,8533,ABRN6 TV Tower 30 km N of Lismore MT NARDI,56,528030,6842140,28 32 49S,153 17 11E,NSW,,,,,Issued
FM,Hot FM,Robinvale,3HOT,90.7,Community,M,30,OD,60,,,10002420,1151606,41335,Broadcast Site Moore St ROBINVALE,54,662200,6170800,34 35 30S,142 46 07E,VIC,10093,MILDURA RA3,673,,Issued
FM,,Rockhampton,,92.7,HPON,M,30,OD,20,,,10007944,1155301,17433,Nixons Site MT ARCHER,56,252148,7416873,23 20 20S,150 34 33E,QLD,,,,,Issued
FM,4YOU,Rockhampton,4YOU,98.5,Community,M,20,OD,1000,,,10007942,1385195,100043,New 4YOU Site MT ARCHER,56,252285,7416725,23 20 25S,150 34 38E,QLD,1295,ROCKHAMPTON RA2,340,,Issued
FM,,Rockhampton,,99.9,HPON,M,30,OD,1000,,,6408001,1154765,17430,Capricorn Comms Site MT ARCHER,56,252140,7416883,23 20 19S,150 34 32E,QLD,,,,,Issued
FM,US FM,Rockhampton,4US,100.7,Community,M,20,OD,1000,,,6411001,1170100,17437,4RO Site MT ARCHER,56,252260,7416700,23 20 26S,150 34 37E,QLD,1150184,ROCKHAMPTON RA2,340,,Issued
FM,Sea FM,Rockhampton,4RGK,101.5,Commercial,M,30,OD,10000,,,6409001,1170273,17437,4RO Site MT ARCHER,56,252260,7416700,23 20 26S,150 34 37E,QLD,1150183,ROCKHAMPTON RA1,456,,Issued
FM,ABC Radio National,Rockhampton,4ABCRN,103.1,National,M,100,OD,80000,,,2012001,1150318,17442,Broadcast Australia Site 38 km S of Rockhampton MT HOPEFUL,56,248705,7373345,23 43 52S,150 32 05E,QLD,,,,,Issued
FM,Triple J,Rockhampton,4JJJ,104.7,National,M,100,OD,80000,,,7419001,1150324,17442,Broadcast Australia Site 38 km S of Rockhampton MT HOPEFUL,56,248705,7373345,23 43 52S,150 32 05E,QLD,,,,,Issued
FM,ABC NewsRadio,Rockhampton,4PB,105.5,National,M,100,OD,80000,,,10013404,1189259,17442,Broadcast Australia Site 38 km S of Rockhampton MT HOPEFUL,56,248705,7373345,23 43 52S,150 32 05E,QLD,,,,,Issued
FM,ABC Classic FM,Rockhampton,4ABCFM,106.3,National,M,100,OD,80000,,,3018001,1150328,17442,Broadcast Australia Site 38 km S of Rockhampton MT HOPEFUL,56,248705,7373345,23 43 52S,150 32 05E,QLD,,,,,Issued
FM,Hot FM,Rockhampton,4ROK,107.9,Commercial,M,30,OD,10000,,,6405001,1170354,17437,4RO Site MT ARCHER,56,252260,7416700,23 20 26S,150 34 37E,QLD,1150045,ROCKHAMPTON RA1,456,,Issued
FM,6iX,Rockingham,6IX,105.7,Commercial,V,90,DA,500,,,10010930,1158943,27363,CBH Grain Terminal Rockingham Road ROCKINGHAM,50,382280,6429900,32 15 41S,115 45 01E,WA,4198,PERTH RA1,538,,Renewal Pending
FM,,Roebourne,,97.7,HPON,V,33,OD,50,,,10005150,1171015,151682,Broadcast Site Roe St ROEBOURNE,50,515103,7703502,20 46 05S,117 08 42E,WA,,,,,Issued
FM,Triple J,Roebourne,6JJJ,104.9,Retransmission,V,100,OD,50,,,10008625,1153723,38307,KP5 Robe River Mining Comms Site off Cape Lambert Rd 5km N of Wickham WICKHAM,50,515776,7718338,20 38 02S,117 09 05E,WA,,,,,Issued
FM,ABC Radio National,Roebourne,6ABCRN,107.5,National,M,19,OD,1300,,,10000604,1198542,151680,Broadcast Site MT WELCOME,50,514644,7702938,20 46 23S,117 08 26E,WA,,,,,Issued
FM,4HI,Rolleston Mine,4HI,100.1,Retransmission,V,26,OD,1000,,,1133122,1910394,138049,Security Hut Tower 20 km WNW of Rolleston ROLLESTON MINE,55,645150,7301108,24 23 47S,148 25 53E,QLD,,,,,Issued
FM,,Roma,,94.3,HPON,M,55,OD,100,,,10004225,1152296,15080,4ZR Radio Site Timbury Hills 7km E of ROMA,55,684150,7059400,26 34 26S,148 50 56E,QLD,,,,,Issued
FM,Hot FM,Roma,4ROM,95.1,Commercial,M,55,OD,1000,,,10005769,1151597,15080,4ZR Radio Site Timbury Hills 7km E of ROMA,55,684150,7059400,26 34 26S,148 50 56E,QLD,10229,ROMA RA1,462,,Issued
FM,,Roma,,95.9,HPON,M,55,OD,100,,,10004226,1170741,39807,Broadcast Site Water Tower Bowen St ROMA,55,677050,7059389,26 34 30S,148 46 39E,QLD,,,,,Issued
FM,ABC Classic FM,Roma,4ABCFM,97.7,National,M,55,OD,1000,,,10010451,1156906,15080,4ZR Radio Site Timbury Hills 7km E of ROMA,55,684150,7059400,26 34 26S,148 50 56E,QLD,,,,,Issued
FM,Triple J,Roma,4JJJ,103.3,Retransmission,V,25,OD,20,,,10009810,1155833,153008,Water tower 68 Bowen Street ROMA,55,677071,7059485,26 34 27S,148 46 40E,QLD,,,,,Issued
FM,ABC Local Radio,Roma,4ABCRR,105.7,National,M,58,OD,1000,,,10003888,1153128,15080,4ZR Radio Site Timbury Hills 7km E of ROMA,55,684150,7059400,26 34 26S,148 50 56E,QLD,,,,,Issued
FM,ABC Radio National,Roma,4ABCRN,107.3,National,M,58,OD,1000,,,10003887,1198749,15080,4ZR Radio Site Timbury Hills 7km E of ROMA,55,684150,7059400,26 34 26S,148 50 56E,QLD,,,,,Issued
FM,RPH,Rosebery,7SBS FM,91.1,Retransmission,V,20,OD,100,,,1134131,1934125,34450,Broadcast Site MT READ,55,378870,5366311,41 50 44S,145 32 27E,TAS,,,,,Issued
FM,Triple J,Rosebery,7JJJ,102.7,Retransmission,M,22,OD,400,,,1131062,1147347,34450,Broadcast Site MT READ,55,378870,5366311,41 50 44S,145 32 27E,TAS,,,,,Issued
FM,ABC Northern Tasmania,Rosebery,7QN,106.3,National,M,22,OD,400,,,6625005,1198339,34450,Broadcast Site MT READ,55,378870,5366311,41 50 44S,145 32 27E,TAS,,,,,Issued
FM,7XS,Rosebery,7XS,107.1,Commercial,M,20,DA,500,,,4222002,1384872,199251,7XS Commercial Broadcast Site MT READ,55,378795,5366280,41 50 45S,145 32 24E,TAS,4222,QUEENSTOWN RA1,492,,Issued
FM,ABC Radio National,Rosebery,7ABCRN,107.9,National,M,22,OD,400,,,6586003,1198341,34450,Broadcast Site MT READ,55,378870,5366311,41 50 44S,145 32 27E,TAS,,,,,Issued
FM,,Roxby Downs,,95.5,HPON,M,30,OD,500,,,10000538,1152319,25656,Telstra site Olympic Road 1.5 km N of ROXBY DOWNS,53,681592,6618915,30 32 54S,136 53 35E,SA,,,,,Issued
FM,5AU,Roxby Downs,5AU,96.3,Commercial,M,20,OD,500,,,10000539,1185148,136444,Broadcast Site 5AU Gosse Street ROXBY DOWNS,53,681582,6618234,30 33 16S,136 53 35E,SA,4193,SPENCER GULF NORTH RA1,1164,,Issued
FM,Flow FM,Roxby Downs,8SAT,97.9,Commercial,V,41,DA,1300,,,10014413,1151029,150203,Broadcast Site 1.5 km N of ROXBY DOWNS,53,682000,6619000,30 32 51S,136 53 50E,SA,10147,REMOTE COMMERCIAL RADIO SERVICE CENTRAL ZONE RA1,496,,Issued
FM,Magic 105.9,Roxby Downs,5AUU,100.3,Commercial,M,20,OD,500,,,10011282,1185147,136444,Broadcast Site 5AU Gosse Street ROXBY DOWNS,53,681582,6618234,30 33 16S,136 53 35E,SA,4195,SPENCER GULF NORTH RA1,1164,,Issued
FM,ABC Radio National,Roxby Downs,5ABCRN,101.9,National,M,30,DA,1300,,,10000543,1150211,25656,Telstra site Olympic Road 1.5 km N of ROXBY DOWNS,53,681592,6618915,30 32 54S,136 53 35E,SA,,,,,Issued
FM,ABC Local Radio,Roxby Downs,5ABCRR,102.7,National,M,41,DA,1300,,,10000544,1150215,25656,Telstra site Olympic Road 1.5 km N of ROXBY DOWNS,53,681592,6618915,30 32 54S,136 53 35E,SA,,,,,Issued
FM,ABC Classic FM,Roxby Downs,5ABCFM,103.5,National,M,41,DA,1300,,,10002907,1150216,25656,Telstra site Olympic Road 1.5 km N of ROXBY DOWNS,53,681592,6618915,30 32 54S,136 53 35E,SA,,,,,Issued
FM,Rox FM,Roxby Downs,5ROX,105.5,Community,V,12,OD,100,,,10010805,1170986,153087,Broadcast Site Richardson Place ROXBY DOWNS,53,681825,6617319,30 33 45S,136 53 44E,SA,1150824,ROXBY DOWNS RA1,1252,,Issued
FM,2RRR,Ryde,2RRR,88.5,Community,M,30,OD,100,,,3057001,1385150,4429,Goulding Road Trig Point NORTH RYDE,56,325440,6258130,33 48 09S,151 06 51E,NSW,3057,RYDE RA1,403,,Issued
FM,National Indigenous Radio Service,Saibai Island,4ACR,106.1,Community,M,10,OD,10,,,10003497,1171535,151842,Broadcast Site SAIBAI ISLAND,54,679996,8963601,09 22 19S,142 38 20E,QLD,10200,SAIBAI ISLAND RA1,290,,Issued
FM,,Sale,,90.3,HPON,M,30,OD,500,,,10011116,1170829,40516,3TR MF Broadcasting Site Maffra Sale Road MYRTLEBANK,55,502397,5787286,38 03 43S,147 01 38E,VIC,,,,,Issued
FM,TRFM,Sale,3TFM,99.5,Commercial,M,80,DA,20000,,,10010688,1170642,12042,GLV 8 Broadcast Tower 22 km S of Traralgon MT TASSIE,55,461400,5750240,38 23 42S,146 33 28E,VIC,1150756,SALE RA1,439,,Issued
FM,PBA FM,Salisbury,5PBA,89.7,Community,M,25,OD,500,,,10010212,1385201,22833,Broadcast Site East Para Primary School Caroona Ave PARA HILLS,54,286500,6144500,34 49 09S,138 39 56E,SA,1515,SALISBURY RA1,341,,Issued
FM,Red FM,Sally Malay Mine,6FMS,105.3,Retransmission,V,10,OD,30,,,10014383,1159349,32344,Telstra/Broadcast Site Fletchers via HALLS CREEK,52,400625,8081507,17 20 59S,128 03 52E,WA,,,,,Issued
FM,ABC Radio National,Sally Malay Mine,6ABCRN,107.7,Retransmission,V,10,OD,30,,,10014384,1159348,32344,Telstra/Broadcast Site Fletchers via HALLS CREEK,52,400625,8081507,17 20 59S,128 03 52E,WA,,,,,Issued
FM,ABC Radio National,Salmon Gums,6ABCRN,100.7,National,M,81,DA,1000,,,10000876,1150251,30113,Broadcast/Communal Site Red Lake 15 km S of SALMON GUMS,51,371603,6334399,33 07 17S,121 37 25E,WA,,,,,Issued
FM,Bay & Basin FM,Sanctuary Point,2BAB,92.7,Community,M,25,OD,100,,,10013000,1171136,9080,Broadcast Planning Site Water Reservoir VINCENTIA,56,288260,6114900,35 05 10S,150 40 38E,NSW,1150818,SANCTUARY POINT RA1,1193,,Renewal Pending
FM,Red FM,Sandstone,6FMS,104.7,Retransmission,M,15,OD,40,,,10001012,1158096,31575,Broadcast Site Irvine SANDSTONE,50,726000,6901600,27 59 29S,119 17 52E,WA,,,,,Issued
FM,ABC Local Radio,Sandstone,6ABCRR,106.3,Retransmission,V,15,OD,40,,,1359029,1153850,31575,Broadcast Site Irvine SANDSTONE,50,726000,6901600,27 59 29S,119 17 52E,WA,,,,,Issued
FM,CAAMA Radio,Santa Teresa,8KIN,103.7,Community,V,20,OD,40,,,10003104,1385281,2797,Broadcast Site SANTA TERESA,53,436000,7331000,24 07 55S,134 22 12E,NT,10181,CENTRAL ZONE RA2,495,,Issued
FM,National Indigenous Radio Service,Santa Teresa,8ACR,106.1,Community,V,10,OD,40,,,10003030,1171416,151564,Broadcast Site SANTA TERESA,53,436495,7330864,24 07 59S,134 22 29E,NT,10136,SANTA TERESA RA1,292,,Issued
FM,SBS Radio,Sapphire,4SBSFM,103.5,Retransmission,V,30,OD,1000,,,1132642,1564120,153405,Broadcast Site Freedom Rd SAPPHIRE,55,573408,7405290,23 27 38S,147 43 07E,QLD,,,,,Issued
FM,,Saraji,,92.1,HPON,M,30,OD,50,,,10007989,1171023,152667,Broadcast Site SARAJI,55,630400,7523300,22 23 28S,148 16 00E,QLD,,,,,Issued
FM,4HI,Saraji Mine,4HI,104.1,Retransmission,V,50,OD,100,,,10014319,1159200,18882,Central Repeater Site SARAJI MINE,55,636363,7513947,22 28 31S,148 19 31E,QLD,,,,,Issued
FM,,Sarina,,93.5,HPON,V,10,OD,20,,,10008146,1170820,480313,Doug Waterson Site Sarina Beach Road SARINA,55,731872,7632387,21 23 44S,149 14 11E,QLD,,,,,Issued
FM,ABC Northern Tasmania,Savage River/Waratah,7QN,104.1,National,M,9,DA,320,,,3198003,1150185,34258,Broadcast/Comm Site MT CLEVELAND,55,364392,5409838,41 27 05S,145 22 35E,TAS,,,,,Issued
FM,4VL,Scotburn Station,4VL,102.9,Retransmission,V,20,OD,10,,,1131079,1145422,135967,Scotburn Station Warrego Highway 12 km West of Mitchell SCOTBURN STATION,55,584848,7070377,26 29 03S,147 51 04E,QLD,,,,,Issued
FM,Sea FM,Scottsdale,7RGS,99.7,Commercial,M,15,DA,5000,,,10010803,1170766,33822,Mt Victoria Repeater Association Site MT HORROR,55,561588,5453398,41 04 05S,147 43 59E,TAS,1150791,SCOTTSDALE RA1,491,,Issued
FM,National Indigenous Radio Service,Seisia,4ACR,106.3,Community,M,10,OD,20,,,10003498,1154568,40896,Broadcast Site SEISIA,54,649300,8799690,10 51 18S,142 21 57E,QLD,10201,SEISIA RA1,294,,Issued
FM,,Seymour,,99.3,HPON,M,30,OD,10,,,10007599,1155265,136532,Broadcast Site 38 Bjorkstein Rd Seymour,55,331110,5901000,37 01 18S,145 06 05E,VIC,,,,,Issued
FM,3SR,Shepparton,3SRR,95.3,Commercial,M,80,DA,100000,,,10005713,1154946,150894,Broadcast Site 27 km E of Shepparton MOUNT MAJOR,55,383039,5974908,36 21 49S,145 41 46E,VIC,10390,SHEPPARTON RA1,541,,Issued
FM,Star FM,Shepparton,3SUN,96.9,Commercial,M,80,DA,100000,,,10003779,1384926,150894,Broadcast Site 27 km E of Shepparton MOUNT MAJOR,55,383039,5974908,36 21 49S,145 41 46E,VIC,10389,SHEPPARTON RA1,541,,Issued
FM,FM 98.5,Shepparton,3ONE,98.5,Community,M,30,DA,10000,,,10003785,1385226,199273,Broadcast Site 27 km E of Shepparton MT MAJOR,55,383100,5974900,36 21 49S,145 41 49E,VIC,10392,SHEPPARTON RA2,346,,Issued
FM,Vision Australia Radio,Shepparton,3SPH,100.1,Community,M,30,DA,10000,,,10005711,1170124,199273,Broadcast Site 27 km E of Shepparton MT MAJOR,55,383100,5974900,36 21 49S,145 41 49E,VIC,10388,SHEPPARTON RA2,346,,Issued
FM,SBS Radio,Shoalhaven Heads,2UUU,92.3,Community,M,30,OD,10,,,10008349,1170122,152794,Broadcast Site COOLANGATTA MOUNTAIN,56,290736,6141614,34 50 46S,150 42 40E,NSW,2273,NOWRA RA2,361,,Issued
FM,SBS Radio,Shute Harbour,4SBSFM,106.9,Retransmission,M,20,OD,250,,,10014879,1564174,153652,Shute Harbour White Sunday Drive Whitsunday Islands,55,687299,7755402,20 17 24S,148 47 36E,QLD,,,,,Issued
FM,ABC Local Radio,Sinclair Nickel,6ABCRR,100.7,Retransmission,V,25,OD,20,,,1132889,1902316,137650,Xstrata Tower Comms Site SINCLAIR NICKEL,51,289719,6861214,28 21 30S,120 51 16E,WA,,,,,Issued
FM,Red FM,Sinclair Nickel,6FMS,102.3,Retransmission,V,25,OD,20,,,1132888,1902315,137650,Xstrata Tower Comms Site SINCLAIR NICKEL,51,289719,6861214,28 21 30S,120 51 16E,WA,,,,,Issued
FM,Triple J,Sinclair Nickel,6JJJ,105.5,Retransmission,V,25,OD,20,,,1132890,1902317,137650,Xstrata Tower Comms Site SINCLAIR NICKEL,51,289719,6861214,28 21 30S,120 51 16E,WA,,,,,Issued
FM,ABC Local Radio,Sir Samuel Mine,6ABCRR,94.3,Retransmission,V,10,OD,20,,,10010101,1156400,153091,Broadcast Site Cosmos Nickel Mine SIR SAMUEL MINE,51,620203,6946578,27 35 57S,124 13 04E,WA,,,,,Issued
FM,7BU,Smithton,7BU,94.5,Commercial,M,20,OD,100,,,10013265,1159613,152971,Broadcast/Hydro Site Tier Hill Massey St SMITHTON,55,342295,5476725,40 50 42S,145 07 45E,TAS,4219,BURNIE RA1,490,,Issued
FM,Triple J,Smithton,7JJJ,105.5,Retransmission,V,20,DA,10,,,10009657,1155631,152971,Broadcast/Hydro Site Tier Hill Massey St SMITHTON,55,342295,5476725,40 50 42S,145 07 45E,TAS,,,,,Issued
FM,2BS,Sofala,2BS,90.1,Commercial,M,30,DA,250,,,10013957,1159418,35898,Monkey Hill via Sofala Council Site SOFALA,55,741100,6342000,33 02 01S,149 34 53E,NSW,10248,BATHURST RA1,364,,Issued
FM,ABC Radio National,South Alligator,8ABCRN,88.1,Retransmission,V,15,OD,4,,,2000002,1153854,1484,Broadcast Site Aurora Kakadu Resort KAKADU VILLAGE,53,226220,8597150,12 40 40S,132 28 45E,NT,,,,,Issued
FM,Hot FM,South Walker Creek Mine,4MKY,102.3,Retransmission,M,60,OD,150,,,10014381,1190366,403934,South Repeater Site Coal Mine SOUTH WALKER CREEK,55,652222,7590147,21 47 08S,148 28 20E,QLD,,,,,Issued
FM,ABC NewsRadio,Southern Agricultural,6PNN,92.1,National,M,126,OD,80000,,,1130959,1192781,41036,Broadcast Site MT BARKER,50,559200,6164800,34 39 25S,117 38 46E,WA,,,,,Issued
FM,Triple J,Southern Agricultural,6JJJ,92.9,National,M,126,OD,80000,,,10000038,1153129,41036,Broadcast Site MT BARKER,50,559200,6164800,34 39 25S,117 38 46E,WA,,,,,Issued
FM,ABC Classic FM,Southern Agricultural,6ABCFM,94.5,National,M,126,OD,80000,,,10000040,1150245,41036,Broadcast Site MT BARKER,50,559200,6164800,34 39 25S,117 38 46E,WA,,,,,Issued
FM,ABC Radio National,Southern Agricultural,6ABCRN,96.9,National,M,126,OD,80000,,,10000039,1153130,41036,Broadcast Site MT BARKER,50,559200,6164800,34 39 25S,117 38 46E,WA,,,,,Issued
FM,,Southern Cross,,88.7,HPON,M,10,OD,50,,,10004581,1152323,151284,Broadcast Site Antares St SOUTHERN CROSS,50,721595,6542097,31 14 03S,119 19 35E,WA,,,,,Issued
FM,Hot FM,Southern Cross,6MER,102.3,Commercial,V,50,OD,250,,,10005204,1158939,150147,Wimmera Hill Reserve SOUTHERN CROSS,50,721200,6542000,31 14 06S,119 19 21E,WA,10008,MERREDIN RA1,481,,Issued
FM,Triple J,Southern Cross,6JJJ,103.9,Retransmission,M,30,OD,100,,,10000171,1158357,150147,Wimmera Hill Reserve SOUTHERN CROSS,50,721200,6542000,31 14 06S,119 19 21E,WA,,,,,Issued
FM,ABC Local Radio,Southern Cross,6ABCRR,106.3,National,M,73,OD,1000,,,10001304,1198525,29358,Telstra Microwave Site Ghooli 18km E of SOUTHERN CROSS,50,738748,6536918,31 16 38S,119 30 28E,WA,,,,,Issued
